datetime,title,source,link,top_sentiment,sentiment_score
"February 21, 2025 ",Bonus Share of 3 Companies Listed in Nepse,Stock Market,https://www.investopaper.com/news/bonus-share-listed-in-nepse/,negative,0.36918479204177856
"February 21, 2025 ",Citizen Life Insurance Proposes 28.40 Percent Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/citizen-life-insurance-dividend/,negative,0.4045378565788269
"February 21, 2025 ",Trade Deficit of Nepal Widens by 6.20 Percent | Export Grows by 46.50 Percent,NEWS,https://www.investopaper.com/news/trade-deficit-nepal/,neutral,0.4110371172428131
"February 23, 2025 ",Public Debt of Nepal’s Government Rises to Rs. 26.11 Kharba,NEWS,https://www.investopaper.com/news/public-debt-of-nepals-government/,neutral,0.4847569167613983
"February 23, 2025 ",Bonus Shares of 2 Companies Listed in Nepse,Stock Market,https://www.investopaper.com/news/ipo-listing/,negative,0.3708376884460449
"February 24, 2025 ",Siddhartha Investment Growth Scheme 3 (SIGS3) Reports NAV of Rs. 12.03,NEWS,https://www.investopaper.com/news/siddhartha-investment-growth-scheme-3-monthly-report/,negative,0.38022366166114807
"February 24, 2025 ",Siddhartha Investment Growth Scheme 2 (SIGS2) Reports Investment of Rs. 115.67 Crores in Stocks,NEWS,https://www.investopaper.com/news/sigs2-monthly-report/,negative,0.37356695532798767
"February 24, 2025 ",Siddhartha Systematic Investment Scheme Posts Gross Profit of Rs. 11.99 Crores,NEWS,https://www.investopaper.com/news/siddhartha-systematic-investment-scheme-monthly-report/,negative,0.3779353201389313
"February 24, 2025 ",Himalayan 80-20 (H8020) Reports NAV of Rs. 11.98,Stock Market,https://www.investopaper.com/news/himalayan-80-20-monthly-report/,negative,0.3754744231700897
"February 24, 2025 ",Siddhartha Equity Fund (SEF) Reports Growth in NAV in Magh,NEWS,https://www.investopaper.com/news/siddhartha-equity-fund-monthly-report/,neutral,0.50015789270401
"February 24, 2025 ",Sampada Laghubitta to Skip Dividend from FY 2080/81,Stock Market,https://www.investopaper.com/news/sampada-laghubitta-dividend/,negative,0.4131390452384949
"February 24, 2025 ",Non-Life Insurance Companies Collect Rs. 24.27 Arba in Premium Income in 7 Months,Company,https://www.investopaper.com/news/non-life-insurance-premium-collection/,negative,0.3660801947116852
"February 25, 2025 ",Sunrise Focused Equity Fund Reports NAV of Rs. 11.33,NEWS,https://www.investopaper.com/news/sunrise-focused-equity-fund-monthly-report/,negative,0.3710291385650635
"February 25, 2025 ",Sunrise Bluechip Fund (SBCF) Reports NAV of Rs. 11.24,NEWS,https://www.investopaper.com/news/sunrise-bluechip-fund-monthly-report/,negative,0.3755693733692169
"February 25, 2025 ",NIC Asia Dynamic Debt Fund Reports Net Asset Value of Rs. 10.49,NEWS,https://www.investopaper.com/news/nic-asia-dynamic-debt-fund-monthly-report/,negative,0.3656482398509979
"February 25, 2025 ",Laxmi Unnati Kosh (LUK) Posts Gross Profit of Rs. 10.31 Crores,NEWS,https://www.investopaper.com/news/laxmi-unnati-kosh-monthly-report/,negative,0.3707398772239685
"February 25, 2025 ",Sunrise First Mutual Fund (SFMF) Reports Net Asset Value of Rs. 11.31,NEWS,https://www.investopaper.com/news/sunrise-first-mutual-fund-sfmf-monthly-report/,positive,0.3750729262828827
"February 25, 2025 ",United Mewa Khola Hydropower Project (50 MW) in Final Stage of Construction,NEWS,https://www.investopaper.com/news/united-mewakhola-hydropower-project/,negative,0.36890217661857605
"February 25, 2025 ",Last Trading Day to Secure 1:1 Right Share of Dordi Khola Jal Bidyut Company | Book Closure on Falgun 15,Stock Market,https://www.investopaper.com/news/dordi-khola-jal-bidyut-company-to-issue-11-right-share/,negative,0.41410455107688904
"February 27, 2025 ",‘NMB 50’ Reports Net Asset Value (NAV) of Rs. 11.41,NEWS,https://www.investopaper.com/news/nmb-50-monthly-report/,negative,0.36767154932022095
"February 27, 2025 ",Siddhartha Premier Insurance Conducting 31st AGM Today | To Endorse 30 Percent Dividend,Stock Market,https://www.investopaper.com/news/siddhartha-insurance-agm-and-book-close/,negative,0.3725542426109314
"February 27, 2025 ",NMB Saral Bachat-E Scheme Reports NAV of Rs. 10.37,NEWS,https://www.investopaper.com/news/nmb-saral-bachat-e-monthly-report/,negative,0.3742324709892273
"February 27, 2025 ",First Year Premium Income (FPI) of Life Insurers at Rs. 18.43 Billion in 7 Months,Company,https://www.investopaper.com/news/first-year-premium-income-fpi-of-life-insurance-companies-in-nepal/,negative,0.36876174807548523
"February 27, 2025 ",Sanima Capital Closing Issue of ‘Sanima Flexi Fund” from Today,Stock Market,https://www.investopaper.com/news/sanima-flexi-fund-ipo/,positive,0.37390458583831787
"February 27, 2025 ",Nepal Micro Insurance Company Closing IPO to General Public from Today,Stock Market,https://www.investopaper.com/news/nepal-micro-insurance-company-ipo/,positive,0.3761201500892639
"February 27, 2025 ",Life Insurance Companies Generate Rs. 95.38 Billion in Premium Income in First 7 Months,Company,https://www.investopaper.com/news/life-insurance-companies-premium-collection/,negative,0.39553964138031006
"February 28, 2025 ",Kalinchowk Darshan Limited (KDL) to Sell 1:1 Right Share | Appoints Nepal SBI Merchant Banking as Issue Manager,Stock Market,https://www.investopaper.com/news/kalinchowk-darshan-limited-kdl-to-sell-11-right-share/,negative,0.389777272939682
"February 28, 2025 ",Super Kabeli Hydroelectric Project Begins Commercial Electrity Generation | To Produce 12 MW of Electricity,NEWS,https://www.investopaper.com/news/super-kabeli-khola-cascade-hep/,neutral,0.3673080503940582
"February 28, 2025 ","Siddhartha Bank to Issue “7.25%, SBL Debenture 2091”",Stock Market,https://www.investopaper.com/news/sbl-debenture-2091/,negative,0.372336208820343
"February 28, 2025 ",Buddha Bhumi Nepal Hydropower to Float 1:1 Right Share | Submits Application to SEBON,Stock Market,https://www.investopaper.com/news/buddha-bhumi-nepal-hydropower-right-issue/,positive,0.3611610531806946
"March 2, 2025 ",Citizen Life Insurance Company to Organize 8th AGM on Chaitra 16,N/A,https://www.investopaper.com/news/citizen-life-life-insurance-company-agm/,positive,0.36656874418258667
"March 2, 2025 ",Grameen Bikas Laghubitta & Samaj Laghubitta Sign Merger Agreement,Stock Market,https://www.investopaper.com/news/grameen-bikas-laghubitta-samaj-laghubitta-merger/,negative,0.37260282039642334
"March 3, 2025 ",‘9% ICFC Finance Limited Debenture 2088’ Listed In Nepse,Stock Market,https://www.investopaper.com/news/9-icfc-finance-limited-debenture-2088-listed-in-nepse/,negative,0.3821379840373993
"March 3, 2025 ",Average Net Asset Value (NAV) of 44 Mutual Fund Schemes Rises to Rs. 11.18 in Magh,NEWS,https://www.investopaper.com/news/nav-of-mutual-fund-schemes-listed-in-nepse/,neutral,0.4701675474643707
"March 4, 2025 ",Om Megashree Pharmaceuticals to Issue IPO to General Public from Falgun 27,Stock Market,https://www.investopaper.com/news/om-megashree-pharmaceuticals-ipo/,negative,0.3661547005176544
"March 4, 2025 ",Pure Energy Issuing First Phase of IPO from Falgun 20,Stock Market,https://www.investopaper.com/news/pure-energy-ipo/,negative,0.36706259846687317
"March 5, 2025 ","Machhapuchchhre Capital to Issue 120,000,000 Units of ‘MBL Equity Fund’ from Falgun 22",Stock Market,https://www.investopaper.com/news/mbl-equity-fund-ipo/,negative,0.37949609756469727
"March 5, 2025 ",Crest Micro-Life Insurance to Issue IPO to General Public from Falgun 22,Stock Market,https://www.investopaper.com/news/crest-micro-life-insurance-ipo/,negative,0.3650747537612915
"March 5, 2025 ",Stock Market Update: Nepse Index Sheds 25.16 Points | Turnover at Rs. 10.97 Arba,Nepse & Others,https://www.investopaper.com/news/share-market-nepal-today/,positive,0.4049256145954132
